#node1,node2,node1_string_internal_id,node2_string_internal_id,node1_external_id,node2_external_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
MAGOH,SRSF7,1855489,1850781,9606.ENSP00000360525,9606.ENSP00000325905,0,0,0,0,0,0.996,0,0,0.996
HNRNPK,MAGOH,1856467,1855489,9606.ENSP00000365439,9606.ENSP00000360525,0,0,0,0,0,0.996,0,0,0.996
MAGOH,PRPF8,1855489,1848629,9606.ENSP00000360525,9606.ENSP00000304350,0,0,0,0,0,0.996,0,0,0.996
MAGOH,SCAF1,1855489,1854032,9606.ENSP00000360525,9606.ENSP00000353769,0,0,0,0,0,0.996,0,0,0.996
BCLAF1,MAGOH,1861994,1855489,9606.ENSP00000435210,9606.ENSP00000360525,0,0,0,0,0,0.996,0,0,0.996
GANAB,CALR,1852328,1850288,9606.ENSP00000340466,9606.ENSP00000320866,0,0,0,0,0,0.996,0,0,0.996
UBC,CCT3,1852861,1847605,9606.ENSP00000344818,9606.ENSP00000295688,0,0,0,0,0,0.996,0,0,0.996
UBC,AXIN1,1852861,1845118,9606.ENSP00000344818,9606.ENSP00000262320,0,0,0,0,0,0.996,0,0,0.996
UBQLN2,UBC,1852907,1852861,9606.ENSP00000345195,9606.ENSP00000344818,0,0,0,0,0,0.996,0,0,0.996
MAGOH,TRA2A,1855489,1847820,9606.ENSP00000360525,9606.ENSP00000297071,0,0,0,0,0,0.996,0,0,0.996
COG2,COG7,1854425,1848731,9606.ENSP00000355629,9606.ENSP00000305442,0,0,0,0,0,0.996,0,0,0.996
POLR2A,PAF1,1849743,1842822,9606.ENSP00000314949,9606.ENSP00000221265,0,0,0,0,0,0.996,0,0,0.996
UBC,PFN1,1852861,1843040,9606.ENSP00000344818,9606.ENSP00000225655,0,0,0,0,0,0.996,0,0,0.996
PSMD1,PSMA3,1849179,1842599,9606.ENSP00000309474,9606.ENSP00000216455,0,0,0,0,0,0.996,0,0,0.996
MAGOH,HNRNPC,1855489,1850172,9606.ENSP00000360525,9606.ENSP00000319690,0,0,0,0,0,0.996,0,0,0.996
UBC,NBR1,1852861,1852702,9606.ENSP00000344818,9606.ENSP00000343479,0,0,0,0,0,0.996,0,0,0.996
MRPL11,MRPL16,1849122,1848150,9606.ENSP00000308897,9606.ENSP00000300151,0,0,0,0,0,0.996,0,0,0.996
YARS,UBC,1855915,1852861,9606.ENSP00000362576,9606.ENSP00000344818,0,0,0,0,0,0.996,0,0,0.996
EXOSC10,EXOSC2,1856580,1855666,9606.ENSP00000366135,9606.ENSP00000361433,0,0,0,0,0,0.996,0,0,0.996
MAGOH,SF3B1,1855489,1851836,9606.ENSP00000360525,9606.ENSP00000335321,0,0,0,0,0,0.996,0,0,0.996
CLNS1A,MAGOH,1861953,1855489,9606.ENSP00000433919,9606.ENSP00000360525,0,0,0,0,0,0.996,0,0,0.996
AIMP1,KARS,1858222,1850738,9606.ENSP00000378191,9606.ENSP00000325448,0,0,0,0,0,0.996,0,0,0.996
MAGOH,SRSF2,1855489,1853940,9606.ENSP00000360525,9606.ENSP00000353089,0,0,0,0,0,0.996,0,0,0.996
PSMC3,PSMA6,1847998,1844920,9606.ENSP00000298852,9606.ENSP00000261479,0,0,0,0,0,0.996,0,0,0.996
MAGOH,SON,1855489,1853380,9606.ENSP00000360525,9606.ENSP00000348984,0,0,0,0,0,0.996,0,0,0.996
MAGOH,HNRNPL,1855489,1842831,9606.ENSP00000360525,9606.ENSP00000221419,0,0,0,0,0,0.996,0,0,0.996
UBC,CCT7,1852861,1844568,9606.ENSP00000344818,9606.ENSP00000258091,0,0,0,0,0,0.996,0,0,0.996
MAGOH,RBM39,1855489,1844219,9606.ENSP00000360525,9606.ENSP00000253363,0,0,0,0,0,0.996,0,0,0.996
MAGOH,SF3B2,1855489,1850085,9606.ENSP00000360525,9606.ENSP00000318861,0,0,0,0,0,0.996,0,0,0.996
SNRPB,MAGOH,1860980,1855489,9606.ENSP00000412566,9606.ENSP00000360525,0,0,0,0,0,0.996,0,0,0.996
UBC,PSMA6,1852861,1844920,9606.ENSP00000344818,9606.ENSP00000261479,0,0,0,0,0,0.996,0,0,0.996
LSM4,LSM5,1864161,1860867,9606.ENSP00000469468,9606.ENSP00000410758,0,0,0,0,0,0.996,0,0,0.996
GTF3C6,GTF3C2,1854903,1845609,9606.ENSP00000357863,9606.ENSP00000264720,0,0,0,0,0,0.996,0,0,0.996
TSN,MAGOH,1857846,1855489,9606.ENSP00000374332,9606.ENSP00000360525,0,0,0,0,0,0.996,0,0,0.996
UCHL5,PSMB5,1854595,1854354,9606.ENSP00000356425,9606.ENSP00000355325,0,0,0,0,0,0.996,0,0,0.996
MAGOH,HNRNPM,1855489,1850730,9606.ENSP00000360525,9606.ENSP00000325376,0,0,0,0,0,0.996,0,0,0.996
RPS24,MAGOH,1861076,1855489,9606.ENSP00000414321,9606.ENSP00000360525,0,0,0,0,0,0.996,0,0,0.996
MAGOH,RBMX,1855489,1855309,9606.ENSP00000360525,9606.ENSP00000359645,0,0,0,0,0,0.996,0,0,0.996
PLRG1,MAGOH,1861628,1855489,9606.ENSP00000424417,9606.ENSP00000360525,0,0,0,0,0,0.996,0,0,0.996
MAGOH,BCAS2,1855489,1855053,9606.ENSP00000360525,9606.ENSP00000358554,0,0,0,0,0,0.996,0,0,0.996
MAGOH,SRRM1,1855489,1850815,9606.ENSP00000360525,9606.ENSP00000326261,0,0,0,0,0,0.996,0,0,0.996
PSMA7,PSMD7,1855365,1842741,9606.ENSP00000359910,9606.ENSP00000219313,0,0,0,0,0,0.996,0,0,0.996
UBC,MFN1,1852861,1845447,9606.ENSP00000344818,9606.ENSP00000263969,0,0,0,0,0,0.996,0,0,0.996
MAGOH,PNN,1855489,1842625,9606.ENSP00000360525,9606.ENSP00000216832,0,0,0,0,0,0.996,0,0,0.996
EPRS,KARS,1854472,1850738,9606.ENSP00000355890,9606.ENSP00000325448,0,0,0,0,0,0.997,0,0,0.996
MAGOH,PRPF4B,1855489,1851970,9606.ENSP00000360525,9606.ENSP00000337194,0,0,0,0,0,0.996,0,0,0.996
UBC,PSMD3,1852861,1845579,9606.ENSP00000344818,9606.ENSP00000264639,0,0,0,0,0,0.996,0,0,0.996
UBC,PRDX1,1852861,1845208,9606.ENSP00000344818,9606.ENSP00000262746,0,0,0,0,0,0.996,0,0,0.996
CDC42,PAK2,1849707,1849679,9606.ENSP00000314458,9606.ENSP00000314067,0,0,0,0,0,0.996,0,0,0.996
MAGOH,SNRNP40,1855489,1845395,9606.ENSP00000360525,9606.ENSP00000263694,0,0,0,0,0,0.996,0,0,0.996
VPS37A,TSG101,1850062,1844091,9606.ENSP00000318629,9606.ENSP00000251968,0,0,0,0,0,0.996,0,0,0.996
SLC25A5,MAGOH,1855516,1855489,9606.ENSP00000360671,9606.ENSP00000360525,0,0,0,0,0,0.996,0,0,0.996
UBC,EIF4A1,1852861,1847443,9606.ENSP00000344818,9606.ENSP00000293831,0,0,0,0,0,0.996,0,0,0.996
UBC,NONO,1852861,1846473,9606.ENSP00000344818,9606.ENSP00000276079,0,0,0,0,0,0.996,0,0,0.996
TRA2B,MAGOH,1861254,1855489,9606.ENSP00000416959,9606.ENSP00000360525,0,0,0,0,0,0.996,0,0,0.996
UCHL5,UBC,1854595,1852861,9606.ENSP00000356425,9606.ENSP00000344818,0,0,0,0,0,0.995,0,0,0.995
MRPL16,MRPL15,1848150,1844752,9606.ENSP00000300151,9606.ENSP00000260102,0,0,0,0,0,0.995,0,0,0.995
RAN,UBC,1857999,1852861,9606.ENSP00000376176,9606.ENSP00000344818,0,0,0,0,0,0.995,0,0,0.995
PSMB1,PSMD7,1845087,1842741,9606.ENSP00000262193,9606.ENSP00000219313,0,0,0,0,0,0.995,0,0,0.995
PSMC2,PSMB1,1847374,1845087,9606.ENSP00000292644,9606.ENSP00000262193,0,0,0,0,0,0.995,0,0,0.995
UBA52,UBC,1859324,1852861,9606.ENSP00000388107,9606.ENSP00000344818,0,0,0,0.962,0,0.995,0,0,0.995
PSMD1,PSMB1,1849179,1845087,9606.ENSP00000309474,9606.ENSP00000262193,0,0,0,0,0,0.995,0,0,0.995
PSMC2,PSMA3,1847374,1842599,9606.ENSP00000292644,9606.ENSP00000216455,0,0,0,0,0,0.995,0,0,0.995
PSMC2,PSMA5,1847374,1846187,9606.ENSP00000292644,9606.ENSP00000271308,0,0,0,0,0,0.995,0,0,0.995
PSMA1,PSMC3,1861079,1847998,9606.ENSP00000414359,9606.ENSP00000298852,0,0,0,0,0,0.995,0,0,0.995
AUP1,UBC,1856701,1852861,9606.ENSP00000366748,9606.ENSP00000344818,0,0,0,0,0,0.995,0,0,0.995
SF3B2,PHF5A,1850085,1842571,9606.ENSP00000318861,9606.ENSP00000216252,0,0,0,0,0,0.995,0,0,0.995
PSMB2,PSMC3,1855861,1847998,9606.ENSP00000362334,9606.ENSP00000298852,0,0,0,0,0,0.995,0,0,0.995
PSMB2,PSMD6,1855861,1847640,9606.ENSP00000362334,9606.ENSP00000295901,0,0,0,0,0,0.995,0,0,0.995
PSMA1,PSMD1,1861079,1849179,9606.ENSP00000414359,9606.ENSP00000309474,0,0,0,0,0,0.995,0,0,0.995
PSMC3,PSMB1,1847998,1845087,9606.ENSP00000298852,9606.ENSP00000262193,0,0,0,0,0,0.995,0,0,0.995
PSMD6,PSMA5,1847640,1846187,9606.ENSP00000295901,9606.ENSP00000271308,0,0,0,0,0,0.995,0,0,0.995
PSMA7,PSMD6,1855365,1847640,9606.ENSP00000359910,9606.ENSP00000295901,0,0,0,0,0,0.995,0,0,0.995
EBNA1BP2,BRIX1,1860657,1852151,9606.ENSP00000407323,9606.ENSP00000338862,0,0,0,0,0,0.995,0,0,0.995
PSMC3,PSMA5,1847998,1846187,9606.ENSP00000298852,9606.ENSP00000271308,0,0,0,0,0,0.995,0,0,0.995
PSMA5,PSMD3,1846187,1845579,9606.ENSP00000271308,9606.ENSP00000264639,0,0,0,0,0,0.995,0,0,0.995
EEF1E1,QARS,1857083,1848971,9606.ENSP00000369038,9606.ENSP00000307567,0,0,0,0,0,0.995,0,0,0.995
RPS6KA3,MAPK1,1857057,1842512,9606.ENSP00000368884,9606.ENSP00000215832,0,0,0,0.697,0,0.995,0,0,0.995
SLC25A5,UBC,1855516,1852861,9606.ENSP00000360671,9606.ENSP00000344818,0,0,0,0,0,0.995,0,0,0.995
ERCC5,GTF2H1,1853241,1845828,9606.ENSP00000347978,9606.ENSP00000265963,0,0,0,0,0,0.995,0,0,0.995
PSMD1,PSMA5,1849179,1846187,9606.ENSP00000309474,9606.ENSP00000271308,0,0,0,0,0,0.995,0,0,0.995
MCTS1,DENR,1855459,1846674,9606.ENSP00000360365,9606.ENSP00000280557,0,0,0,0,0,0.995,0,0,0.995
PSMA5,PSMD7,1846187,1842741,9606.ENSP00000271308,9606.ENSP00000219313,0,0,0,0,0,0.995,0,0,0.995
UBC,CCT5,1852861,1846664,9606.ENSP00000344818,9606.ENSP00000280326,0,0,0,0,0,0.995,0,0,0.995
PSMD6,PSMB1,1847640,1845087,9606.ENSP00000295901,9606.ENSP00000262193,0,0,0,0,0,0.995,0,0,0.995
UBC,PSMC3,1852861,1847998,9606.ENSP00000344818,9606.ENSP00000298852,0,0,0,0,0,0.995,0,0,0.995
PSMB2,PSMD1,1855861,1849179,9606.ENSP00000362334,9606.ENSP00000309474,0,0,0,0,0,0.995,0,0,0.995
PSMD3,PSMB1,1845579,1845087,9606.ENSP00000264639,9606.ENSP00000262193,0,0,0,0,0,0.995,0,0,0.995
PRPF8,SNRPD3,1848629,1842511,9606.ENSP00000304350,9606.ENSP00000215829,0,0,0,0,0,0.995,0,0,0.995
PSMB2,PSMD3,1855861,1845579,9606.ENSP00000362334,9606.ENSP00000264639,0,0,0,0,0,0.995,0,0,0.995
PSMB2,PSMD7,1855861,1842741,9606.ENSP00000362334,9606.ENSP00000219313,0,0,0,0,0,0.995,0,0,0.995
MRPL13,MRPL16,1848857,1848150,9606.ENSP00000306548,9606.ENSP00000300151,0,0,0,0,0,0.994,0,0,0.994
SUCLG2,SUCLG1,1861409,1858135,9606.ENSP00000419325,9606.ENSP00000377446,0,0,0,0,0,0.994,0,0,0.994
PSMD1,PSMA6,1849179,1844920,9606.ENSP00000309474,9606.ENSP00000261479,0,0,0,0,0,0.994,0,0,0.994
PSMC2,PSMA6,1847374,1844920,9606.ENSP00000292644,9606.ENSP00000261479,0,0,0,0,0,0.994,0,0,0.994
UBE2I,PIAS1,1850693,1843970,9606.ENSP00000324897,9606.ENSP00000249636,0,0,0,0,0,0.994,0,0,0.994
RPL34,RPL6,1858216,1842405,9606.ENSP00000378160,9606.ENSP00000202773,0,0,0,0,0,0.994,0,0,0.994
UBC,TANK,1852861,1844664,9606.ENSP00000344818,9606.ENSP00000259075,0,0,0,0,0,0.995,0,0,0.994
MRPL19,MRPL15,1858138,1844752,9606.ENSP00000377486,9606.ENSP00000260102,0,0,0,0,0,0.994,0,0,0.994
MRPS5,MRPS35,1846254,1842250,9606.ENSP00000272418,9606.ENSP00000081029,0,0,0,0,0,0.994,0,0,0.994
PIGK,PIGU,1855355,1842669,9606.ENSP00000359848,9606.ENSP00000217446,0,0,0,0,0,0.994,0,0,0.994
MAP2K2,RAF1,1845250,1844086,9606.ENSP00000262948,9606.ENSP00000251849,0,0,0,0.63,0,0.994,0,0,0.994
UBC,USP10,1852861,1842754,9606.ENSP00000344818,9606.ENSP00000219473,0,0,0,0,0,0.994,0,0,0.994
NDUFS2,NDUFS8,1854702,1849818,9606.ENSP00000356972,9606.ENSP00000315774,0,0,0,0,0,0.994,0,0,0.994
UBC,UFD1L,1852861,1845303,9606.ENSP00000344818,9606.ENSP00000263202,0,0,0,0,0,0.994,0,0,0.994
XRCC5,PARP1,1857983,1854450,9606.ENSP00000375977,9606.ENSP00000355759,0,0,0,0,0,0.994,0,0,0.994
TINF2,TERF2,1845941,1844340,9606.ENSP00000267415,9606.ENSP00000254942,0,0,0,0,0,0.995,0,0,0.994
UBC,EIF4A3,1852861,1846086,9606.ENSP00000344818,9606.ENSP00000269349,0,0,0,0,0,0.994,0,0,0.994
UBC,DNAJA2,1852861,1849675,9606.ENSP00000344818,9606.ENSP00000314030,0,0,0,0,0,0.994,0,0,0.994
PRPF4,PRPF8,1856059,1848629,9606.ENSP00000363313,9606.ENSP00000304350,0,0,0,0,0,0.994,0,0,0.994
PSMB2,PSMC2,1855861,1847374,9606.ENSP00000362334,9606.ENSP00000292644,0,0,0,0,0,0.994,0,0,0.994
UBC,USP16,1852861,1851762,9606.ENSP00000344818,9606.ENSP00000334808,0,0,0,0,0,0.994,0,0,0.994
UBC,HNRNPL,1852861,1842831,9606.ENSP00000344818,9606.ENSP00000221419,0,0,0,0,0,0.994,0,0,0.994
PSMC3,PSMB3,1847998,1843022,9606.ENSP00000298852,9606.ENSP00000225426,0,0,0,0,0,0.994,0,0,0.994
RPL32,RPL6,1858438,1842405,9606.ENSP00000380156,9606.ENSP00000202773,0,0,0,0,0,0.994,0,0,0.994
UBC,COMMD1,1852861,1849045,9606.ENSP00000344818,9606.ENSP00000308236,0,0,0,0,0,0.994,0,0,0.994
AIMP1,IARS,1858222,1856347,9606.ENSP00000378191,9606.ENSP00000364794,0,0,0,0,0,0.993,0,0,0.993
UBC,PSMB3,1852861,1843022,9606.ENSP00000344818,9606.ENSP00000225426,0,0,0,0,0,0.993,0,0,0.993
ABCD3,PEX19,1855197,1854721,9606.ENSP00000359233,9606.ENSP00000357051,0,0,0,0,0,0.993,0,0,0.993
SNRPD2,SART1,1852586,1849296,9606.ENSP00000342374,9606.ENSP00000310448,0,0,0,0,0,0.993,0,0,0.993
COPS5,UBC,1853602,1852861,9606.ENSP00000350512,9606.ENSP00000344818,0,0,0,0,0,0.993,0,0,0.993
PSMA7,PSMC3,1855365,1847998,9606.ENSP00000359910,9606.ENSP00000298852,0,0,0,0,0,0.993,0,0,0.993
COPS6,COPS7B,1848600,1846289,9606.ENSP00000304102,9606.ENSP00000272995,0,0,0,0,0,0.993,0,0,0.993
EIF3B,EIF3J,1854079,1845012,9606.ENSP00000354125,9606.ENSP00000261868,0,0,0,0,0,0.993,0,0,0.993
ZRANB1,UBC,1853887,1852861,9606.ENSP00000352676,9606.ENSP00000344818,0,0,0,0,0,0.993,0,0,0.993
EIF3I,UBC,1855943,1852861,9606.ENSP00000362688,9606.ENSP00000344818,0,0,0,0,0,0.993,0,0,0.993
SUN2,FBXW11,1859053,1845689,9606.ENSP00000385616,9606.ENSP00000265094,0,0,0,0,0,0.993,0,0,0.993
UBC,HNRNPM,1852861,1850730,9606.ENSP00000344818,9606.ENSP00000325376,0,0,0,0,0,0.991,0,0,0.992
PSMB5,PSMC3,1854354,1847998,9606.ENSP00000355325,9606.ENSP00000298852,0,0,0,0,0,0.992,0,0,0.992
PSMB5,PSMC2,1854354,1847374,9606.ENSP00000355325,9606.ENSP00000292644,0,0,0,0,0,0.992,0,0,0.992
MED16,MED14,1850753,1850574,9606.ENSP00000325612,9606.ENSP00000323720,0,0,0,0,0,0.992,0,0,0.992
BECN1,AMBRA1,1854331,1850037,9606.ENSP00000355231,9606.ENSP00000318313,0,0,0,0,0,0.993,0,0,0.992
LSM4,PRPF4,1864161,1856059,9606.ENSP00000469468,9606.ENSP00000363313,0,0,0,0,0,0.992,0,0,0.992
TAX1BP1,UBC,1858383,1852861,9606.ENSP00000379612,9606.ENSP00000344818,0,0,0,0,0,0.992,0,0,0.992
UBC,UBB,1852861,1848662,9606.ENSP00000344818,9606.ENSP00000304697,0,0,0,0.99,0,0.992,0,0,0.992
ILF2,UBC,1854278,1852861,9606.ENSP00000355011,9606.ENSP00000344818,0,0,0,0,0,0.992,0,0,0.992
PSMA7,PSMD1,1855365,1849179,9606.ENSP00000359910,9606.ENSP00000309474,0,0,0,0,0,0.992,0,0,0.992
MEN1,JUND,1851960,1844164,9606.ENSP00000337088,9606.ENSP00000252818,0,0,0,0,0,0.992,0,0,0.992
C14orf166,C2orf49,1844968,1844613,9606.ENSP00000261700,9606.ENSP00000258457,0,0,0,0,0,0.993,0,0,0.992
MED13,MED4,1858525,1844623,9606.ENSP00000380888,9606.ENSP00000258648,0,0,0,0,0,0.991,0,0,0.991
RUVBL1,PIH1D1,1850035,1845101,9606.ENSP00000318297,9606.ENSP00000262265,0,0,0,0,0,0.991,0,0,0.991
PSMD6,PSMB3,1847640,1843022,9606.ENSP00000295901,9606.ENSP00000225426,0,0,0,0,0,0.991,0,0,0.991
VCP,FAF2,1853766,1845030,9606.ENSP00000351777,9606.ENSP00000261942,0,0,0,0,0,0.991,0,0,0.991
PCBP2,UBC,1853847,1852861,9606.ENSP00000352438,9606.ENSP00000344818,0,0,0,0,0,0.991,0,0,0.991
MRPL19,MRPL13,1858138,1848857,9606.ENSP00000377486,9606.ENSP00000306548,0,0,0,0,0,0.991,0,0,0.991
PRPF4,SART1,1856059,1849296,9606.ENSP00000363313,9606.ENSP00000310448,0,0,0,0,0,0.991,0,0,0.991
PEX6,PEX1,1848541,1843922,9606.ENSP00000303511,9606.ENSP00000248633,0,0,0,0.683,0,0.99,0,0,0.99
XPO1,UBC,1858987,1852861,9606.ENSP00000384863,9606.ENSP00000344818,0,0,0,0,0,0.99,0,0,0.99
SNRPD2,PRPF8,1852586,1848629,9606.ENSP00000342374,9606.ENSP00000304350,0,0,0,0,0,0.99,0,0,0.99
XPO1,SNUPN,1858987,1849233,9606.ENSP00000384863,9606.ENSP00000309831,0,0,0,0,0,0.991,0,0,0.99
FTSJ3,NOP2,1859955,1858730,9606.ENSP00000396673,9606.ENSP00000382392,0,0,0,0,0,0.99,0,0,0.99
UBC,BSG,1852861,1851624,9606.ENSP00000344818,9606.ENSP00000333769,0,0,0,0,0,0.99,0,0,0.99
RPL32,RPL34,1858438,1858216,9606.ENSP00000380156,9606.ENSP00000378160,0,0,0,0,0,0.99,0,0,0.99
MED14,MED4,1850574,1844623,9606.ENSP00000323720,9606.ENSP00000258648,0,0,0,0,0,0.99,0,0,0.99
UBC,FAF2,1852861,1845030,9606.ENSP00000344818,9606.ENSP00000261942,0,0,0,0,0,0.99,0,0,0.99
MCFD2,LMAN1,1849943,1844034,9606.ENSP00000317271,9606.ENSP00000251047,0,0,0,0,0,0.991,0,0,0.99
OTUB1,UBE2D2,1860352,1858646,9606.ENSP00000402551,9606.ENSP00000381717,0,0,0,0,0,0.99,0,0,0.99
EIF2S2,EIF5,1856213,1842611,9606.ENSP00000364119,9606.ENSP00000216554,0,0,0,0.631,0,0.99,0,0,0.99
MED21,MED4,1846822,1844623,9606.ENSP00000282892,9606.ENSP00000258648,0,0,0,0,0,0.991,0,0,0.99
PSMC3,PSMB4,1847998,1847239,9606.ENSP00000298852,9606.ENSP00000290541,0,0,0,0,0,0.99,0,0,0.99
MED11,MED6,1847436,1844426,9606.ENSP00000293777,9606.ENSP00000256379,0,0,0,0,0,0.989,0,0,0.989
EXOSC10,EXOSC1,1856580,1855369,9606.ENSP00000366135,9606.ENSP00000359939,0,0,0,0,0,0.989,0,0,0.989
EPRS,QARS,1854472,1848971,9606.ENSP00000355890,9606.ENSP00000307567,0,0,0,0.73,0,0.989,0,0,0.989
EEF1E1,KARS,1857083,1850738,9606.ENSP00000369038,9606.ENSP00000325448,0,0,0,0,0,0.989,0,0,0.989
POLR2J,POLR2D,1847371,1846274,9606.ENSP00000292614,9606.ENSP00000272645,0,0,0,0,0,0.989,0,0,0.989
MED16,MED4,1850753,1844623,9606.ENSP00000325612,9606.ENSP00000258648,0,0,0,0,0,0.989,0,0,0.989
C14orf166,DDX1,1844968,1843337,9606.ENSP00000261700,9606.ENSP00000233084,0,0,0,0,0,0.989,0,0,0.989
PRPF4,LSM1,1856059,1849319,9606.ENSP00000363313,9606.ENSP00000310596,0,0,0,0,0,0.989,0,0,0.989
MRPL13,MRPL15,1848857,1844752,9606.ENSP00000306548,9606.ENSP00000260102,0,0,0,0,0,0.989,0,0,0.989
IARS,UBC,1856347,1852861,9606.ENSP00000364794,9606.ENSP00000344818,0,0,0,0,0,0.989,0,0,0.989
SUMO1,RNF4,1857989,1849769,9606.ENSP00000376076,9606.ENSP00000315212,0,0,0,0,0,0.989,0,0,0.989
PSMA7,PSMD3,1855365,1845579,9606.ENSP00000359910,9606.ENSP00000264639,0,0,0,0,0,0.989,0,0,0.989
IARS,MARS,1856347,1845042,9606.ENSP00000364794,9606.ENSP00000262027,0,0,0,0,0,0.989,0,0,0.989
RPL34,RPL8,1858216,1845175,9606.ENSP00000378160,9606.ENSP00000262584,0,0,0,0,0,0.989,0,0,0.989
UBC,ARHGDIA,1852861,1846084,9606.ENSP00000344818,9606.ENSP00000269321,0,0,0,0,0,0.988,0,0,0.988
COPS5,DDB2,1853602,1844481,9606.ENSP00000350512,9606.ENSP00000256996,0,0,0,0,0,0.989,0,0,0.988
BUB3,UBC,1854901,1852861,9606.ENSP00000357858,9606.ENSP00000344818,0,0,0,0,0,0.988,0,0,0.988
MED16,MED21,1850753,1846822,9606.ENSP00000325612,9606.ENSP00000282892,0,0,0,0,0,0.988,0,0,0.988
CRCP,POLR1C,1858291,1855670,9606.ENSP00000378736,9606.ENSP00000361465,0,0,0,0,0,0.988,0,0,0.988
UBC,TECR,1852861,1842489,9606.ENSP00000344818,9606.ENSP00000215567,0,0,0,0,0,0.988,0,0,0.988
PSMB6,PSMD3,1846162,1845579,9606.ENSP00000270586,9606.ENSP00000264639,0,0,0,0,0,0.988,0,0,0.988
TCEB3,TCEB2,1859878,1845114,9606.ENSP00000395574,9606.ENSP00000262306,0,0,0,0,0,0.988,0,0,0.988
LSM5,GTF2B,1860867,1855275,9606.ENSP00000410758,9606.ENSP00000359531,0,0,0,0,0,0.989,0,0,0.988
MED16,MED11,1850753,1847436,9606.ENSP00000325612,9606.ENSP00000293777,0,0,0,0,0,0.988,0,0,0.988
SUMO1,UBC,1857989,1852861,9606.ENSP00000376076,9606.ENSP00000344818,0,0,0,0,0,0.988,0,0,0.988
NSMCE1,NDNL2,1854292,1851277,9606.ENSP00000355077,9606.ENSP00000330694,0,0,0,0,0,0.988,0,0,0.988
SART1,PRPF8,1849296,1848629,9606.ENSP00000310448,9606.ENSP00000304350,0,0,0,0,0,0.988,0,0,0.988
UBC,SNRNP200,1852861,1849929,9606.ENSP00000344818,9606.ENSP00000317123,0,0,0,0,0,0.988,0,0,0.988
PSMB3,PSMD7,1843022,1842741,9606.ENSP00000225426,9606.ENSP00000219313,0,0,0,0,0,0.988,0,0,0.988
MED11,MED4,1847436,1844623,9606.ENSP00000293777,9606.ENSP00000258648,0,0,0,0,0,0.988,0,0,0.988
UBC,PSMB1,1852861,1845087,9606.ENSP00000344818,9606.ENSP00000262193,0,0,0,0,0,0.987,0,0,0.987
RAF1,MAPK1,1844086,1842512,9606.ENSP00000251849,9606.ENSP00000215832,0,0,0,0.639,0,0.987,0,0,0.987
UBC,CALCOCO2,1852861,1844649,9606.ENSP00000344818,9606.ENSP00000258947,0,0,0,0,0,0.987,0,0,0.987
UBC,PSMA3,1852861,1842599,9606.ENSP00000344818,9606.ENSP00000216455,0,0,0,0,0,0.987,0,0,0.987
UBC,PSMD6,1852861,1847640,9606.ENSP00000344818,9606.ENSP00000295901,0,0,0,0,0,0.987,0,0,0.987
UBC,IFNAR1,1852861,1846131,9606.ENSP00000344818,9606.ENSP00000270139,0,0,0,0,0,0.987,0,0,0.987
UBC,RRM1,1852861,1848209,9606.ENSP00000344818,9606.ENSP00000300738,0,0,0,0,0,0.987,0,0,0.987
UBE2J2,UBC,1858870,1852861,9606.ENSP00000383719,9606.ENSP00000344818,0,0,0,0,0,0.987,0,0,0.987
PSMA7,PSMB5,1855365,1854354,9606.ENSP00000359910,9606.ENSP00000355325,0,0,0,0,0,0.986,0,0,0.986
EIF3B,UBC,1854079,1852861,9606.ENSP00000354125,9606.ENSP00000344818,0,0,0,0,0,0.986,0,0,0.986
SUCLG1,SUCLA2,1858135,1856910,9606.ENSP00000377446,9606.ENSP00000367923,0,0,0,0,0,0.986,0,0,0.986
MED14,MED11,1850574,1847436,9606.ENSP00000323720,9606.ENSP00000293777,0,0,0,0,0,0.986,0,0,0.986
UBC,TNPO1,1852861,1851910,9606.ENSP00000344818,9606.ENSP00000336712,0,0,0,0,0,0.986,0,0,0.986
UBC,SRSF1,1852861,1844652,9606.ENSP00000344818,9606.ENSP00000258962,0,0,0,0,0,0.986,0,0,0.986
PRPF4,PATL1,1856059,1848148,9606.ENSP00000363313,9606.ENSP00000300146,0,0,0,0,0,0.986,0,0,0.986
SUMO1,PIAS1,1857989,1843970,9606.ENSP00000376076,9606.ENSP00000249636,0,0,0,0,0,0.986,0,0,0.986
UBC,PSMB4,1852861,1847239,9606.ENSP00000344818,9606.ENSP00000290541,0,0,0,0,0,0.986,0,0,0.986
PARP1,XRCC6,1854450,1853821,9606.ENSP00000355759,9606.ENSP00000352257,0,0,0,0,0,0.986,0,0,0.986
NDUFS2,NDUFV2,1854702,1850908,9606.ENSP00000356972,9606.ENSP00000327268,0,0,0,0,0,0.986,0,0,0.986
RAN,XPOT,1857999,1850963,9606.ENSP00000376176,9606.ENSP00000327821,0,0,0,0,0,0.986,0,0,0.986
UBC,PSMA5,1852861,1846187,9606.ENSP00000344818,9606.ENSP00000271308,0,0,0,0,0,0.986,0,0,0.986
DIS3,EXOSC10,1856750,1856580,9606.ENSP00000366997,9606.ENSP00000366135,0,0,0,0,0,0.986,0,0,0.986
MED13,MED16,1858525,1850753,9606.ENSP00000380888,9606.ENSP00000325612,0,0,0,0,0,0.986,0,0,0.986
